fare_amount,tip_amount,tolls_amount,mta_tax,tpep_dropoff_datetime,payment_type,cluster,VendorID,tpep_pickup_datetime,dropoff_latitude,passenger_count,RatecodeID,total_amount
7.0,0.23,0.0,0.5,214,1,0,2,123,40.73735046,1,1,8.03
6.0,0.0,0.0,0.5,212,1,0,2,123,40.7466507,5,1,6.8
8.0,1.0,0.0,0.5,214,1,0,2,123,40.79457855,5,1,9.8
24.5,6.17,5.54,0.5,235,1,2,2,123,40.71447372,1,1,37.01
27.5,0.0,5.54,0.5,232,2,2,2,123,40.77432632,1,1,33.84
10.0,2.16,0.0,0.5,217,1,0,2,123,40.76015854,5,1,12.96
4.5,1.32,0.0,0.5,210,1,0,2,123,40.75013351,1,1,6.62
5.0,1.16,0.0,0.5,211,1,0,2,123,40.72005081,5,1,6.96
5.0,0.0,0.0,0.5,212,2,0,2,123,40.76184082,1,1,5.8
13.0,1.5,0.0,0.5,222,1,0,2,123,40.75435638,1,1,15.3
13.5,2.86,0.0,0.5,225,1,0,2,123,40.72890091,5,1,17.16
7.5,1.66,0.0,0.5,215,1,0,2,123,40.77759171,1,1,9.96
10.5,0.0,0.0,0.5,217,2,0,2,123,40.713871,1,1,11.3
16.0,4.2,0.0,0.5,224,1,2,2,123,40.75767136,1,1,21.0
17.5,2.0,0.0,0.5,221,1,2,2,123,40.81999969,1,1,20.3
15.0,0.0,0.0,0.5,225,2,0,2,123,40.7349968,1,1,15.8
14.0,3.7,0.0,0.5,228,1,0,2,123,40.7661705,1,1,18.5
11.5,2.0,0.0,0.5,219,1,0,2,123,40.78138351,5,1,14.3
10.0,1.0,0.0,0.5,218,1,0,2,123,40.75771332,1,1,11.8
6.0,1.36,0.0,0.5,212,1,0,2,123,40.7604866,5,1,8.16
4.5,0.0,0.0,0.5,211,2,0,2,123,40.74765015,1,1,5.3
6.0,1.0,0.0,0.5,212,1,0,2,123,40.77584839,1,1,7.8
9.5,1.0,0.0,0.5,216,1,0,2,123,40.71369934,2,1,11.3
10.5,1.7,0.0,0.5,219,1,0,2,123,40.75411224,1,1,13.0
11.0,2.36,0.0,0.5,220,1,0,2,123,40.78248978,1,1,14.16
4.0,0.0,0.0,0.5,210,2,0,2,123,40.77220917,1,1,4.8
6.0,1.36,0.0,0.5,213,1,0,2,123,40.75511169,3,1,8.16
5.5,0.0,0.0,0.5,212,2,0,2,123,40.81137466,1,1,6.3
4.0,0.0,0.0,0.5,210,2,0,2,123,40.74517059,1,1,4.8
21.0,4.36,0.0,0.5,236,1,2,2,123,40.75733185,1,1,26.16
4.0,0.5,0.0,0.5,209,1,0,2,123,40.74137878,6,1,5.3
7.0,0.0,0.0,0.5,215,2,0,2,123,40.75799942,2,1,7.8
5.5,0.0,0.0,0.5,213,2,0,2,123,40.80315018,1,1,6.3
-5.5,0.0,0.0,-0.5,213,3,0,2,123,40.80315018,1,1,-6.3
6.5,1.0,0.0,0.5,213,1,0,2,123,40.70356369,1,1,8.3
6.0,0.0,0.0,0.5,213,2,0,2,123,40.76041031,2,1,6.8
7.0,1.56,0.0,0.5,214,1,0,2,123,40.75379181,1,1,9.36
5.5,2.0,0.0,0.5,213,1,0,2,123,40.79687119,6,1,8.3
11.0,0.0,0.0,0.5,221,2,0,2,123,40.76451492,1,1,11.8
7.5,0.0,0.0,0.5,215,2,0,2,123,40.76132202,1,1,8.3
8.5,1.0,0.0,0.5,217,1,0,2,123,40.75679398,2,1,10.3
7.0,0.0,0.0,0.5,215,2,0,2,123,40.75202179,1,1,7.8
9.0,1.96,0.0,0.5,216,1,0,2,123,40.80474091,2,1,11.76
9.5,2.7,0.0,0.5,218,1,0,2,123,40.76257324,1,1,13.0
10.0,3.24,0.0,0.5,218,1,0,2,123,40.76081848,2,1,14.04
12.0,2.56,0.0,0.5,222,1,0,2,123,40.75647736,4,1,15.36
20.5,5.32,0.0,0.5,229,1,2,2,123,40.70466232,1,1,26.62
24.5,5.06,0.0,0.5,223,1,2,2,123,40.71388626,1,1,30.36
15.0,2.0,0.0,0.5,226,1,2,2,123,40.72097015,1,1,17.8
9.0,2.45,0.0,0.5,216,1,0,2,123,40.75848007,1,1,12.25
6.5,2.7,0.0,0.5,215,1,0,2,123,40.75207138,1,1,10.0
12.0,3.2,0.0,0.5,221,1,0,2,123,40.76311874,1,1,16.0
9.5,2.06,0.0,0.5,216,1,0,2,123,40.75403976,1,1,12.36
9.0,1.96,0.0,0.5,216,1,0,2,123,40.76148224,1,1,11.76
12.0,0.0,0.0,0.5,222,1,0,2,123,40.75806427,1,1,12.8
29.0,5.96,0.0,0.5,234,1,2,2,123,40.73548889,1,1,35.76
6.0,1.0,0.0,0.5,215,1,0,2,123,40.76054001,1,1,7.8
19.5,0.0,0.0,0.5,230,2,2,2,123,40.74509811,2,1,20.3
6.5,1.46,0.0,0.5,213,1,0,2,123,40.76052094,1,1,8.76
7.5,1.0,0.0,0.5,214,1,0,2,123,40.71483994,2,1,9.3
11.5,2.46,0.0,0.5,220,1,0,2,123,40.77312851,6,1,14.76
5.5,0.0,0.0,0.5,213,2,0,2,124,40.78382874,6,1,6.3
23.0,3.0,0.0,0.5,237,1,2,2,124,40.68420029,3,1,26.8
15.5,0.0,0.0,0.5,226,2,0,2,124,40.74516678,1,1,16.3
11.5,2.46,0.0,0.5,221,1,0,2,124,40.76253891,2,1,14.76
18.0,3.76,0.0,0.5,232,1,2,2,124,40.76544952,3,1,22.56
9.5,1.0,0.0,0.5,217,1,0,2,124,40.76504135,1,1,11.3
28.0,6.87,5.54,0.5,231,1,2,2,124,40.77405548,3,1,41.21
8.0,1.76,0.0,0.5,216,1,0,2,124,40.76408005,1,1,10.56
27.5,5.66,0.0,0.5,242,1,2,2,124,40.7559166,2,1,33.96
6.0,0.0,0.0,0.5,214,2,0,2,124,40.7596817,2,1,6.8
27.0,5.56,0.0,0.5,228,1,2,2,124,40.68153,1,1,33.36
7.0,1.56,0.0,0.5,214,1,0,2,124,40.76399994,1,1,9.36
6.0,1.36,0.0,0.5,214,1,0,2,124,40.76364517,5,1,8.16
19.5,5.08,0.0,0.5,233,1,2,2,124,40.75045013,5,1,25.38
9.0,1.96,0.0,0.5,217,1,0,2,124,40.75833893,2,1,11.76
12.0,1.7,0.0,0.5,222,1,0,2,124,40.76477051,1,1,14.5
8.0,1.76,0.0,0.5,214,1,0,2,124,40.70521164,1,1,10.56
10.5,2.26,0.0,0.5,218,1,0,2,124,40.80405807,1,1,13.56
11.0,1.2,0.0,0.5,222,1,0,2,124,40.76659012,1,1,13.0
19.5,0.0,0.0,0.5,232,2,2,2,124,40.73664093,5,1,20.3
5.5,1.0,0.0,0.5,212,1,0,2,124,40.74933624,1,1,7.3
6.0,1.36,0.0,0.5,214,1,0,2,124,40.74993134,1,1,8.16
8.0,0.0,0.0,0.5,215,2,0,2,124,40.75976944,1,1,8.8
11.0,2.36,0.0,0.5,221,1,0,2,124,40.76340485,1,1,14.16
8.0,1.76,0.0,0.5,214,1,0,2,124,40.80558395,1,1,10.56
9.5,2.06,0.0,0.5,218,1,0,2,124,40.76039124,1,1,12.36
5.0,1.16,0.0,0.5,212,1,0,2,124,40.75824356,2,1,6.96
10.5,2.26,0.0,0.5,219,1,0,2,124,40.76427841,1,1,13.56
8.0,1.76,0.0,0.5,217,1,0,2,124,40.76007462,1,1,10.56
10.0,0.0,0.0,0.5,219,1,0,2,124,40.75716019,1,1,10.8
7.0,0.0,0.0,0.5,215,2,0,2,124,40.75524139,1,1,7.8
5.0,0.0,0.0,0.5,211,2,0,2,124,40.77600861,1,1,5.8
10.5,2.26,0.0,0.5,217,1,0,2,124,40.75853348,1,1,13.56
6.5,0.0,0.0,0.5,213,1,0,2,124,40.73843002,6,1,7.3
7.0,1.0,0.0,0.5,216,1,0,2,124,40.76747513,6,1,8.8
25.0,9.4,5.54,0.5,225,1,2,2,124,40.76830292,1,1,40.74
5.0,1.16,0.0,0.5,212,1,0,2,124,40.75587082,1,1,6.96
6.0,2.04,0.0,0.5,212,1,0,2,124,40.76332092,1,1,8.84
15.0,3.16,0.0,0.5,218,1,2,2,124,40.71403885,2,1,18.96
14.0,2.96,0.0,0.5,223,1,2,2,124,40.76312637,5,1,17.76
4.5,1.0,0.0,0.5,211,1,0,2,124,40.75805664,1,1,6.3
12.5,1.5,0.0,0.5,224,1,0,2,124,40.75352097,2,1,14.8
13.5,3.58,0.0,0.5,224,1,2,2,124,40.7526207,4,1,17.88
11.0,1.0,0.0,0.5,223,1,0,2,124,40.78084946,1,1,12.8
4.5,1.06,0.0,0.5,211,1,0,2,124,40.68434143,3,1,6.36
11.0,2.0,0.0,0.5,217,1,0,2,124,40.84127045,1,1,13.8
8.0,1.76,0.0,0.5,216,1,0,2,124,0.0,5,1,10.56
6.0,1.0,0.0,0.5,214,1,0,2,124,40.75696945,1,1,7.8
10.0,3.24,0.0,0.5,219,1,0,2,124,40.76586914,1,1,14.04
10.0,0.0,0.0,0.5,220,2,0,2,124,40.76415634,2,1,10.8
10.5,2.0,0.0,0.5,219,1,0,2,124,40.75347137,1,1,13.3
9.5,1.0,0.0,0.5,220,1,0,2,124,40.75888824,6,1,11.3
19.0,4.95,0.0,0.5,229,1,2,2,124,40.71429825,1,1,24.75
16.5,0.0,0.0,0.5,229,2,2,2,124,40.75028992,2,1,17.3
9.0,1.96,0.0,0.5,219,1,0,2,124,40.76639175,1,1,11.76
10.0,0.0,0.0,0.5,220,2,0,2,124,40.73868942,1,1,10.8
15.5,3.26,0.0,0.5,229,1,2,2,124,40.75542831,1,1,19.56
7.0,1.56,0.0,0.5,214,1,0,2,124,40.78979111,1,1,9.36
20.5,4.26,0.0,0.5,224,1,2,2,124,40.71485138,1,1,25.56
6.0,1.36,0.0,0.5,214,1,0,2,124,40.76055145,1,1,8.16
5.5,0.0,0.0,0.5,213,2,0,2,124,40.7655983,1,1,6.3
18.5,3.86,0.0,0.5,233,1,2,2,124,40.71422958,1,1,23.16
7.5,1.0,0.0,0.5,215,1,0,2,124,40.7573204,1,1,9.3
14.0,2.96,0.0,0.5,222,1,2,2,124,40.71546555,1,1,17.76
21.0,2.62,0.0,0.5,224,1,2,2,124,40.71546173,1,1,24.42
10.0,2.16,0.0,0.5,220,1,0,2,124,40.79332352,1,1,12.96
6.5,1.46,0.0,0.5,214,1,0,2,124,40.76940918,2,1,8.76
6.0,0.0,0.0,0.5,212,2,0,2,124,40.75059891,1,1,6.8
4.0,0.96,0.0,0.5,210,1,0,2,124,40.75099945,1,1,5.76
10.5,2.26,0.0,0.5,220,1,0,2,124,40.76331329,1,1,13.56
7.5,0.0,0.0,0.5,216,2,0,2,124,40.74186707,1,1,8.3
13.0,0.0,0.0,0.5,224,2,0,2,124,40.74580002,6,1,13.8
9.0,0.0,0.0,0.5,218,2,0,2,124,40.76113129,6,1,9.8
9.5,2.06,0.0,0.5,218,1,0,2,124,40.74521637,2,1,12.36
5.0,0.0,0.0,0.5,212,2,0,2,124,40.75016785,1,1,5.8
7.0,1.56,0.0,0.5,215,1,0,2,124,40.78990173,1,1,9.36
13.5,2.14,0.0,0.5,222,1,2,2,124,40.78321075,1,1,16.44
7.0,1.56,0.0,0.5,215,1,0,2,124,40.74436188,1,1,9.36
28.5,0.0,0.0,0.5,234,2,2,2,124,40.82174683,1,1,29.3
7.5,0.0,0.0,0.5,215,2,0,2,124,40.75381851,1,1,8.3
6.0,1.7,0.0,0.5,213,1,0,2,124,40.7590332,1,1,8.5
13.0,4.14,0.0,0.5,224,1,0,2,124,40.71336365,6,1,17.94
6.5,0.0,0.0,0.5,216,2,0,2,124,40.75706863,5,1,7.3
2.5,0.66,0.0,0.5,209,1,0,2,124,40.74357986,1,1,3.96
17.5,0.0,0.0,0.5,230,2,2,2,124,40.70288849,1,1,18.3
10.0,0.0,0.0,0.5,217,2,0,2,124,40.75902176,2,1,10.8
10.0,2.16,0.0,0.5,219,1,0,2,124,40.75311661,1,1,12.96
11.0,2.36,0.0,0.5,220,1,0,2,124,40.75735855,1,1,14.16
11.5,0.0,0.0,0.5,222,1,0,2,124,40.75416183,6,1,12.3
5.5,1.89,0.0,0.5,213,1,0,2,124,40.7632103,5,1,8.19
9.0,1.96,0.0,0.5,219,1,0,2,124,40.72014236,5,1,11.76
4.0,0.96,0.0,0.5,211,1,0,2,124,40.74565125,1,1,5.76
5.0,0.0,0.0,0.5,213,2,0,2,124,40.75245285,4,1,5.8
10.5,2.0,0.0,0.5,220,1,0,2,124,40.78860855,1,1,13.3
8.5,1.0,0.0,0.5,218,1,0,2,124,40.7615509,1,1,10.3
18.0,3.76,0.0,0.5,222,1,2,2,124,40.71472931,3,1,22.56
9.5,1.55,0.0,0.5,217,1,0,2,124,40.7789917,6,1,11.85
6.0,0.0,0.0,0.5,214,2,0,2,124,40.76451874,6,1,6.8
6.0,1.36,0.0,0.5,214,1,0,2,124,40.78812408,5,1,8.16
14.0,2.22,0.0,0.5,227,1,0,2,124,40.73905182,1,1,17.02
16.5,5.19,0.0,0.5,229,1,2,2,124,40.81067657,1,1,22.49
12.0,1.5,0.0,0.5,222,1,0,2,124,40.77043533,1,1,14.3
5.0,1.16,0.0,0.5,213,1,0,2,124,40.77716064,6,1,6.96
7.5,1.66,0.0,0.5,216,1,0,2,124,40.76077271,5,1,9.96
17.5,3.66,0.0,0.5,224,1,2,2,124,40.70778656,1,1,21.96
5.5,1.0,0.0,0.5,213,1,0,2,124,40.75453568,2,1,7.3
5.0,0.0,0.0,0.5,212,2,0,2,124,40.78930283,3,1,5.8
5.0,0.0,0.0,0.5,213,2,0,2,124,40.77619553,1,1,5.8
10.0,1.75,0.0,0.5,218,1,0,2,124,40.75955963,2,1,12.55
15.5,2.7,0.0,0.5,228,1,2,2,124,40.75555038,1,1,19.0
10.0,2.16,0.0,0.5,218,1,0,2,124,40.71466064,1,1,12.96
17.5,3.66,0.0,0.5,228,1,2,2,124,40.75545502,2,1,21.96
20.0,0.0,0.0,0.5,233,1,2,2,124,40.78263855,1,1,20.8
5.0,1.0,0.0,0.5,213,1,0,2,124,40.76413345,1,1,6.8
6.5,0.0,0.0,0.5,215,2,0,2,124,40.76122665,1,1,7.3
13.5,2.14,0.0,0.5,223,1,0,2,124,40.75666046,5,1,16.44
5.0,1.16,0.0,0.5,213,1,0,2,124,40.75476837,1,1,6.96
9.0,0.0,0.0,0.5,220,2,0,2,124,40.75038147,6,1,9.8
5.5,1.26,0.0,0.5,213,1,0,2,124,40.74297333,5,1,7.56
6.5,1.0,0.0,0.5,214,1,0,2,124,40.75906754,5,1,8.3
4.5,0.0,0.0,0.5,212,2,0,2,124,40.78662872,1,1,5.3
18.5,2.0,0.0,0.5,225,1,2,2,124,40.71700668,5,1,21.3
7.0,0.0,0.0,0.5,216,2,0,2,124,40.76060104,1,1,7.8
21.0,3.85,0.0,0.5,224,1,2,2,124,40.70727539,2,1,25.65
10.5,3.0,0.0,0.5,219,1,0,2,124,40.76725006,2,1,14.3
20.0,2.0,0.0,0.5,232,1,2,2,124,40.71487045,1,1,22.8
6.0,0.0,0.0,0.5,215,1,0,2,124,40.75229645,1,1,6.8
11.5,2.46,0.0,0.5,221,1,0,2,124,40.78156662,5,1,14.76
10.5,1.7,0.0,0.5,219,1,0,2,124,40.75178909,1,1,13.0
12.5,2.66,0.0,0.5,224,1,0,2,124,40.77273178,4,1,15.96
15.5,2.0,0.0,0.5,223,1,2,2,124,40.81719971,1,1,18.3
13.0,2.76,0.0,0.5,225,1,0,2,125,40.75548172,1,1,16.56
13.5,0.0,0.0,0.5,221,2,0,2,125,40.76152039,1,1,14.3
12.0,2.0,0.0,0.5,223,1,0,2,125,40.78852081,1,1,14.8
11.5,0.0,0.0,0.5,222,2,0,2,125,40.73913956,3,1,12.3
9.5,3.09,0.0,0.5,219,1,0,2,125,40.76148987,2,1,13.39
6.5,0.73,0.0,0.5,214,1,0,2,125,40.76148605,1,1,8.03
7.5,1.66,0.0,0.5,215,1,0,2,125,40.70328522,1,1,9.96
7.0,0.0,0.0,0.5,215,2,0,2,125,40.75569916,2,1,7.8
10.5,2.26,0.0,0.5,220,1,0,2,125,40.71295929,1,1,13.56
22.0,5.7,0.0,0.5,230,1,2,2,125,40.70721817,1,1,28.5
8.0,1.0,0.0,0.5,217,1,0,2,125,40.75376892,1,1,9.8
10.5,1.0,0.0,0.5,222,1,0,2,125,40.75498962,5,1,12.3
6.5,1.0,0.0,0.5,213,1,0,2,125,40.7632103,5,1,8.3
7.0,5.0,0.0,0.5,215,1,0,2,125,40.73129272,1,1,12.8
11.5,2.0,0.0,0.5,223,1,0,2,125,40.76873016,1,1,14.3
8.5,1.0,0.0,0.5,219,1,0,2,125,40.76044846,1,1,10.3
5.0,0.0,0.0,0.5,213,2,0,2,125,40.760849,5,1,5.8
20.5,0.0,5.54,0.5,223,2,2,2,125,40.7466507,5,1,26.84
5.5,1.26,0.0,0.5,214,1,0,2,125,40.76587677,2,1,7.56
7.0,1.56,0.0,0.5,216,1,0,2,125,40.73524094,3,1,9.36
6.5,1.46,0.0,0.5,215,1,0,2,125,40.76436996,5,1,8.76
5.5,1.58,0.0,0.5,213,1,0,2,125,40.77299118,4,1,7.88
17.5,3.66,0.0,0.5,227,1,2,2,125,40.71131134,6,1,21.96
5.5,1.0,0.0,0.5,214,1,0,2,125,40.78879166,1,1,7.3
12.0,0.0,0.0,0.5,222,2,0,2,125,40.7710495,1,1,12.8
9.0,2.45,0.0,0.5,218,1,0,2,125,40.75807953,1,1,12.25
10.0,2.16,0.0,0.5,218,1,0,2,125,40.71221161,5,1,12.96
9.0,1.96,0.0,0.5,216,1,0,2,125,40.76113129,5,1,11.76
7.0,1.56,0.0,0.5,217,1,0,2,125,40.76422119,1,1,9.36
6.0,1.0,0.0,0.5,213,1,0,2,125,40.77835464,1,1,7.8
12.5,0.0,0.0,0.5,224,2,0,2,125,40.76839066,3,1,13.3
27.5,0.0,5.54,0.5,238,2,2,2,125,40.75053787,1,1,33.84
17.5,0.0,0.0,0.5,228,2,2,2,125,40.77275467,1,1,18.3
5.5,0.0,0.0,0.5,215,2,0,2,125,40.76396942,1,1,6.3
12.5,2.66,0.0,0.5,224,1,0,2,125,40.76040649,5,1,15.96
13.0,1.0,0.0,0.5,223,1,0,2,125,40.81536865,2,1,14.8
5.0,1.0,0.0,0.5,213,1,0,2,125,40.7673378,2,1,6.8
7.5,0.0,0.0,0.5,217,2,0,2,125,40.75319672,1,1,8.3
16.5,0.0,0.0,0.5,220,2,2,2,125,40.72153091,3,1,17.3
12.5,2.5,0.0,0.5,221,1,0,2,125,40.70576096,6,1,15.8
6.0,0.0,0.0,0.5,214,2,0,2,125,40.72669601,6,1,6.8
5.0,1.2,0.0,0.5,213,1,0,2,125,40.74113083,5,1,7.0
16.0,3.36,0.0,0.5,228,1,2,2,125,40.77949905,1,1,20.16
18.5,2.5,0.0,0.5,225,1,2,2,125,40.75527573,4,1,21.8
11.5,2.46,0.0,0.5,218,1,0,2,125,40.72517014,1,1,14.76
4.0,0.0,0.0,0.5,211,2,0,2,125,40.77040863,1,1,4.8
11.5,0.0,0.0,0.5,222,2,0,2,125,40.75592804,2,1,12.3
4.0,1.0,0.0,0.5,212,1,0,2,125,40.78917694,6,1,5.8
6.0,1.36,0.0,0.5,214,1,0,2,125,40.73708344,4,1,8.16
7.5,1.0,0.0,0.5,218,1,0,2,125,40.72831345,1,1,9.3
22.0,4.56,0.0,0.5,226,1,2,2,125,40.70216751,1,1,27.36
6.5,0.0,0.0,0.5,215,2,0,2,125,40.73883057,2,1,7.3
10.5,2.26,0.0,0.5,220,1,0,2,125,40.75199509,5,1,13.56
10.0,2.16,0.0,0.5,222,1,0,2,125,40.76945114,2,1,12.96
21.5,1.0,0.0,0.5,233,1,2,2,125,40.78386688,1,1,23.3
11.0,2.36,0.0,0.5,220,1,0,2,125,0.0,1,1,14.16
8.0,2.2,0.0,0.5,217,1,0,2,125,40.7735405,1,1,11.0
8.0,1.76,0.0,0.5,217,1,0,2,125,40.7841301,3,1,10.56
7.5,1.66,0.0,0.5,215,1,0,2,125,40.76369858,1,1,9.96
8.0,0.0,0.0,0.5,219,2,0,2,125,40.7371254,1,1,8.8
19.0,4.95,0.0,0.5,232,1,2,2,125,40.75000381,1,1,24.75
8.0,0.0,0.0,0.5,218,2,0,2,125,40.76339722,1,1,8.8
8.5,1.2,0.0,0.5,215,1,0,2,125,40.74710083,3,1,10.5
7.5,0.0,0.0,0.5,218,2,0,2,125,40.74069977,1,1,8.3
9.0,0.0,0.0,0.5,220,2,0,2,125,40.75120163,1,1,9.8
25.5,0.0,0.0,0.5,229,2,2,2,125,40.63999557,1,1,26.3
6.5,0.0,0.0,0.5,214,2,0,2,125,40.7636261,1,1,7.3
11.0,0.0,0.0,0.5,222,2,0,2,125,40.79159927,1,1,11.8
4.5,0.7,0.0,0.5,212,1,0,2,125,40.73873138,1,1,6.0
12.5,1.0,0.0,0.5,223,1,0,2,125,40.75593948,6,1,14.3
16.5,4.32,0.0,0.5,228,1,2,2,125,40.78962708,5,1,21.62
5.5,0.0,0.0,0.5,215,2,0,2,125,40.77240753,1,1,6.3
7.0,1.56,0.0,0.5,216,1,0,2,125,40.73413849,1,1,9.36
14.5,3.82,0.0,0.5,229,1,0,2,125,40.71522903,1,1,19.12
4.5,1.32,0.0,0.5,212,1,0,2,125,40.76131058,5,1,6.62
13.5,1.5,0.0,0.5,223,1,0,2,125,40.75561142,2,1,15.8
4.0,0.0,0.0,0.5,211,2,0,2,125,40.74119568,6,1,4.8
10.0,1.0,0.0,0.5,220,1,0,2,125,40.70972061,2,1,11.8
5.5,1.26,0.0,0.5,213,1,0,2,125,40.78865814,6,1,7.56
11.5,1.0,0.0,0.5,220,1,0,2,125,40.76084518,2,1,13.3
12.5,0.0,0.0,0.5,223,1,0,2,125,40.76224518,3,1,13.3
28.0,3.0,0.0,0.5,232,1,2,2,125,40.72156525,1,1,31.8
18.0,1.2,0.0,0.5,223,1,2,2,125,40.87284088,1,1,20.0
5.5,1.26,0.0,0.5,214,1,0,2,125,40.74211884,1,1,7.56
10.5,2.26,0.0,0.5,221,1,0,2,125,40.70706177,2,1,13.56
7.0,1.17,0.0,0.5,215,1,0,2,125,40.75991058,2,1,8.97
6.0,0.0,0.0,0.5,214,2,0,2,125,40.77109146,1,1,6.8
22.5,1.0,0.0,0.5,238,1,2,2,125,40.80270386,6,1,24.3
11.0,2.36,0.0,0.5,221,1,0,2,125,40.75603867,3,1,14.16
12.0,0.0,0.0,0.5,222,1,0,2,125,40.78850937,2,1,12.8
5.0,0.0,0.0,0.5,214,2,0,2,125,40.74682236,1,1,5.8
7.5,1.66,0.0,0.5,216,1,0,2,125,40.73009109,2,1,9.96
4.0,0.0,0.0,0.5,212,1,0,2,125,40.74533844,2,1,4.8
12.0,1.28,0.0,0.5,223,1,0,2,125,40.7644577,1,1,14.08
7.0,0.0,0.0,0.5,217,2,0,2,125,40.8158989,6,1,7.8
22.5,0.0,0.0,0.5,239,2,2,2,125,40.72883987,1,1,23.3
4.0,1.44,0.0,0.5,212,1,0,2,125,40.76414871,1,1,6.24
5.5,1.26,0.0,0.5,215,1,0,2,125,40.75466156,2,1,7.56
12.0,0.0,0.0,0.5,222,2,0,2,125,40.7767601,1,1,12.8
5.5,1.0,0.0,0.5,214,1,0,2,125,40.76068878,2,1,7.3
6.0,1.08,0.0,0.5,215,1,0,2,125,40.75033188,1,1,7.88
5.0,1.16,0.0,0.5,213,1,0,2,125,40.76453018,1,1,6.96
5.5,0.0,0.0,0.5,213,2,0,2,125,40.74903107,6,1,6.3
22.0,1.0,0.0,0.5,232,1,2,2,125,40.72826004,2,1,23.8
13.0,1.5,0.0,0.5,225,1,0,2,125,40.76036835,1,1,15.3
6.0,1.7,0.0,0.5,215,1,0,2,125,40.76216125,6,1,8.5
25.5,3.5,0.0,0.5,239,1,2,2,125,40.71136856,1,1,29.8
7.5,1.24,0.0,0.5,218,1,0,2,125,40.76360321,1,1,9.54
6.0,1.36,0.0,0.5,214,1,0,2,125,40.75713348,1,1,8.16
18.0,1.5,0.0,0.5,231,1,2,2,125,40.64274979,1,1,20.3
7.5,1.24,0.0,0.5,217,1,0,2,125,40.76376724,1,1,9.54
8.5,1.86,0.0,0.5,219,1,0,2,125,40.75178146,1,1,11.16
17.0,0.0,0.0,0.5,226,2,2,2,125,40.75418854,2,1,17.8
7.0,0.75,0.0,0.5,216,1,0,2,125,40.76979828,2,1,8.55
22.5,2.0,0.0,0.5,229,1,2,2,125,40.75361633,1,1,25.3
24.0,2.0,0.0,0.5,233,1,2,2,125,40.8072319,3,1,26.8
3.0,0.76,0.0,0.5,211,1,0,2,125,40.74503326,1,1,4.56
15.0,3.16,0.0,0.5,224,1,2,2,125,40.81053925,1,1,18.96
7.5,1.66,0.0,0.5,217,1,0,2,125,40.74961853,6,1,9.96
9.0,2.0,0.0,0.5,221,1,0,2,125,40.75447083,1,1,11.8
8.5,1.86,0.0,0.5,218,1,0,2,125,40.7514801,5,1,11.16
9.0,1.96,0.0,0.5,219,1,0,2,125,40.73825073,1,1,11.76
6.0,1.0,0.0,0.5,215,1,0,2,125,40.74915314,3,1,7.8
8.0,2.2,0.0,0.5,216,1,0,2,125,40.76005936,1,1,11.0
4.5,1.06,0.0,0.5,213,1,0,2,125,40.75835037,2,1,6.36
11.0,2.95,0.0,0.5,222,1,0,2,125,40.78761673,5,1,14.75
9.5,1.0,0.0,0.5,221,1,0,2,125,40.76956177,1,1,11.3
7.5,1.66,0.0,0.5,218,1,0,2,125,40.75043869,1,1,9.96
36.0,7.36,0.0,0.5,257,1,1,2,125,40.71371078,1,1,44.16
14.5,2.5,0.0,0.5,226,1,2,2,125,40.75644302,4,1,17.8
6.0,0.0,0.0,0.5,216,2,0,2,125,40.75024033,1,1,6.8
5.0,1.16,0.0,0.5,213,1,0,2,125,40.73892975,2,1,6.96
6.0,1.36,0.0,0.5,216,1,0,2,125,40.7854805,2,1,8.16
8.0,1.0,0.0,0.5,217,1,0,2,125,40.75629044,3,1,9.8
5.5,0.0,0.0,0.5,215,2,0,2,125,40.75027466,1,1,6.3
9.0,1.96,0.0,0.5,218,1,0,2,125,40.78989029,1,1,11.76
4.5,1.06,0.0,0.5,213,1,0,2,125,40.7553215,6,1,6.36
10.5,0.0,0.0,0.5,223,2,0,2,125,40.79063034,5,1,11.3
15.0,1.78,0.0,0.5,221,1,2,2,126,40.7830658,1,1,17.58
5.5,0.0,0.0,0.5,215,2,0,2,126,40.74835968,1,1,6.3
17.0,4.45,0.0,0.5,222,1,2,2,126,40.76010132,1,1,22.25
5.5,0.0,0.0,0.5,215,2,0,2,126,40.73117828,1,1,6.3
7.0,0.0,0.0,0.5,216,2,0,2,126,40.77695084,1,1,7.8
5.5,0.0,0.0,0.5,216,2,0,2,126,40.75615311,1,1,6.3
9.0,0.0,0.0,0.5,220,2,0,2,126,40.75829697,2,1,9.8
7.0,0.0,0.0,0.5,218,2,0,2,126,40.75875854,6,1,7.8
5.0,0.0,0.0,0.5,213,2,0,2,126,40.7419281,2,1,5.8
12.5,2.66,0.0,0.5,223,1,0,2,126,40.75058746,2,1,15.96
8.0,1.2,0.0,0.5,218,1,0,2,126,40.76070786,1,1,10.0
9.5,1.85,0.0,0.5,219,1,0,2,126,40.75286865,1,1,12.15
10.5,0.0,5.54,0.5,217,2,0,2,126,40.7114296,4,1,16.84
5.0,1.16,0.0,0.5,213,1,0,2,126,40.75868607,1,1,6.96
14.5,3.82,0.0,0.5,227,1,2,2,126,40.75472641,1,1,19.12
9.0,1.96,0.0,0.5,219,1,0,2,126,40.7604599,1,1,11.76
6.0,1.7,0.0,0.5,216,1,0,2,126,40.75094604,1,1,8.5
